[1297079, 1645386, 423638, 1298212, 2069128, 1297251, 4227601, 424001]
[1715012, 522658, -749967, 1716474, 661440, 1715136, 2822518, -750772]
[1601971, 63117, -1159789, 1603379, 267983, 1602094, 2448505, -1160939]
[1137120, 1148261, 1246, 1138159, 1647175, 1137296, 3838922, 1253]
[1181008, 1723139, 559179, 1182074, 2190905, 1181179, 4374551, 559694]
[1624531, 716984, -496241, 1625942, 906504, 1624665, 3091539, -496793]
[1660326, -18912, -1195484, 1661781, 163285, 1660458, 2363706, -1196669]
[1207823, 889530, -201675, 1208926, 1376493, 1207998, 3587185, -201827]
[1119702, 1746708, 647578, 1120723, 2285412, 1119878, 4490775, 648204]
[1560396, 947757, -217169, 1561759, 1202313, 1560551, 3402578, -217457]
[1718360, 2278, -1153360, 1719873, 164724, 1718513, 2378448, -1154531]
[1284024, 677354, -394743, 1285192, 1124474, 1284203, 3348978, -395139]
[1058464, 1719858, 655654, 1059445, 2292032, 1058655, 4512869, 656289]
[1462489, 1173361, 26855, 1463762, 1464781, 1462636, 3682784, 26803]
[1735880, 98453, -1076769, 1737406, 204493, 1736016, 2436114, -1077868]
[1374778, 497655, -605129, 1376018, 836001, 1374947, 3090904, -605719]
[1045661, 1647987, 588527, 1046606, 2195845, 1045838, 4453268, 589120]
[1378149, 1369121, 250993, 1379347, 1700906, 1378292, 3950143, 251186]
[1734075, 210985, -936896, 1735594, 327149, 1734211, 2579151, -937866]
[1452443, 284787, -786723, 1453749, 596181, 1452609, 2864696, -787492]
[1029788, 1447344, 428062, 1030774, 2014894, 1029994, 4283299, 428506]
[1244743, 1479051, 400494, 1245870, 1888602, 1244909, 4141918, 400845]
[1651848, 316623, -801931, 1653281, 474569, 1651966, 2731556, -802791]
[1484328, 66639, -987892, 1485649, 350520, 1484459, 2625088, -988881]
[1018178, 1182789, 198909, 1019137, 1765694, 1018357, 4038126, 199111]
[1110853, 1530002, 509201, 1111866, 2036138, 1111029, 4290409, 509648]
[1548039, 461198, -614395, 1549402, 686556, 1548180, 2941644, -615082]
[1514178, -84814, -1120879, 1515541, 173263, 1514339, 2449424, -1122010]
[1034569, 905619, -51612, 1035536, 1463022, 1034751, 3751239, -51656]
[989813, 1560071, 584050, 990723, 2122406, 989986, 4399174, 584586]
[1428708, 634674, -412815, 1429981, 904404, 1428865, 3177327, -413295]
[1521073, -162377, -1199603, 1522444, 56709, 1521218, 2341543, -1200802]
[1062475, 649657, -313006, 1063483, 1159939, 1062644, 3453105, -313305]
[893226, 1541742, 580921, 894083, 2141459, 893423, 4425459, 581482]
[1312325, 822427, -209716, 1313506, 1148474, 1312493, 3422056, -209991]
[1532411, -186934, -1224722, 1533784, 14125, 1532551, 2294218, -1225959]
[1123943, 376524, -582386, 1125003, 848060, 1124120, 3137725, -582961]
[838512, 1464100, 521362, 839333, 2099478, 838703, 4378851, 521874]
[1200274, 1012136, -14555, 1201374, 1390269, 1200438, 3651538, -14638]
[1509593, -107739, -1169739, 1510933, 73138, 1509724, 2333202, -1170947]
[1180938, 144240, -814344, 1182009, 583954, 1181097, 2852350, -815153]
[821945, 1276016, 395356, 822724, 1981717, 822134, 4241970, 395739]
[1105168, 1120441, 165320, 1106169, 1617998, 1105341, 3859501, 165427]
[1466334, -4287, -1047259, 1467641, 212956, 1466466, 2447410, -1048344]
[1225199, -24839, -1028986, 1226339, 338533, 1225354, 2577541, -1030002]
[815203, 1164609, 199923, 815991, 1778341, 815382, 4015901, 200138]
[1003159, 1323184, 310359, 1004073, 1794374, 1003306, 4026901, 310618]
[1394271, 136524, -886299, 1395518, 383461, 1394394, 2609259, -887244]
[1253966, -254221, -1233741, 1255133, 84005, 1254124, 2312606, -1234977]
[840243, 866138, -55705, 841094, 1468908, 840458, 3718636, -55743]
[934796, 1371598, 446725, 935689, 1927686, 934973, 4190804, 447115]
[1237260, 209048, -766194, 1238363, 470350, 1237354, 2743083, -767028]
[1022053, -679509, -1621525, 1023021, -413957, 1022173, 1871979, -1623144]
[662312, 359274, -505631, 663014, 917812, 662543, 3224919, -506121]
[941923, 1497970, 609779, 942828, 2082236, 942147, 4380184, 610362]
[1331298, 615478, -360202, 1332474, 870499, 1331401, 3171914, -360631]
